dbo;CnsEspecieVeiculos;CodEspecieVeiculo;nvarchar;1;YES;NULL
dbo;CnsEspecieVeiculos;NomeEspecieVeiculo;nvarchar;100;YES;NULL
dbo;CnsEstoquePorSerieLote;CodProduto;nvarchar;7;NO;NULL
dbo;CnsEstoquePorSerieLote;Local;varchar;1;NO;NULL
dbo;CnsEstoquePorSerieLote;Codigo;nvarchar;8;YES;NULL
dbo;CnsEstoquePorSerieLote;Nome;nvarchar;100;YES;NULL
dbo;CnsEstoquePorSerieLote;Numero;nvarchar;12;NO;NULL
dbo;CnsEstoquePorSerieLote;NumLote;nvarchar;15;YES;NULL
dbo;CnsEstoquePorSerieLote;DataFabricacao;datetime;NULL;YES;NULL
dbo;CnsEstoquePorSerieLote;DataValidade;datetime;NULL;YES;NULL
dbo;CnsEstoquePorSerieLote;NumSerie;nvarchar;20;YES;NULL
dbo;CnsEstoquePorSerieLote;Quantidade;numeric;NULL;YES;NULL
dbo;CnsEstoquePorSerieLote;Peso;decimal;NULL;YES;NULL
dbo;CnsEstoquePorSerieLote;PrecoUnitario;decimal;NULL;YES;NULL
dbo;CnsEstoquePorSerieLote;CodFiscal;nvarchar;5;YES;NULL
dbo;CnsEstoquePorSerieLote;CodEmpresaLancamento;int;NULL;NO;NULL
dbo;CnsEstoquePorSerieLote;CodVendedor;nvarchar;3;NO;NULL
dbo;CnsEtiquetaPedidos;Numero;nvarchar;12;NO;NULL
dbo;CnsEtiquetaPedidos;NumeroNota;nvarchar;12;NO;NULL
dbo;CnsEtiquetaPedidos;Volumes;decimal;NULL;NO;NULL
dbo;CnsEtiquetaPedidos;NomeCliente;nvarchar;60;NO;NULL
dbo;CnsEtiquetaPedidos;Endereco;nvarchar;60;NO;NULL
dbo;CnsEtiquetaPedidos;NumeroEnd;nvarchar;5;NO;NULL
dbo;CnsEtiquetaPedidos;Bairro;nvarchar;60;NO;NULL
dbo;CnsEtiquetaPedidos;Cidade;nvarchar;60;NO;NULL
dbo;CnsEtiquetaPedidos;CodEmpresa;int;NULL;NO;NULL
dbo;CnsFornecedorProduto;CodFornecedor;nvarchar;8;NO;NULL
dbo;CnsFornecedorProduto;CodProduto;nvarchar;7;NO;NULL
dbo;CnsFornecedorProduto;DataAlteracao;datetime;NULL;NO;NULL
dbo;CnsFornecedorProduto;HoraAlteracao;datetime;NULL;NO;NULL
dbo;CnsFornecedorProduto;CodUsuarioAlteracao;int;NULL;NO;NULL
dbo;CnsFornecedorProduto;RegInclusao;datetime;NULL;NO;NULL
dbo;CnsFornecedorProduto;RazaoSocial;nvarchar;60;YES;NULL
dbo;CnsFornecedorProduto;NomeCliente;nvarchar;60;YES;NULL
dbo;CnsFornecedorProduto;CGC_CPF;nvarchar;14;YES;NULL
dbo;CnsFornecedorProduto;Inscricao_RG;nvarchar;26;YES;NULL
dbo;CnsFornecedorProduto;Endereco;nvarchar;60;YES;NULL
dbo;CnsFornecedorProduto;NumeroEnd;nvarchar;5;YES;NULL
dbo;CnsFornecedorProduto;Complemento;nvarchar;60;YES;NULL
dbo;CnsFornecedorProduto;Bairro;nvarchar;60;YES;NULL
dbo;CnsFornecedorProduto;Cep;nvarchar;8;YES;NULL
dbo;CnsFornecedorProduto;Cidade;nvarchar;60;YES;NULL
dbo;CnsFornecedorProduto;Estado;nvarchar;2;YES;NULL
dbo;CnsFornecedorProduto;TipoTelefone1;nvarchar;15;YES;NULL
dbo;CnsFornecedorProduto;Telefone1;nvarchar;30;YES;NULL
dbo;CnsFornecedorProduto;TipoTelefone2;nvarchar;15;YES;NULL
dbo;CnsFornecedorProduto;Telefone2;nvarchar;30;YES;NULL
dbo;CnsFornecedorProduto;TipoTelefone3;nvarchar;15;YES;NULL
dbo;CnsFornecedorProduto;Telefone3;nvarchar;30;YES;NULL
dbo;CnsFornecedorProduto;TipoTelefone4;nvarchar;15;YES;NULL
dbo;CnsFornecedorProduto;Telefone4;nvarchar;30;YES;NULL
dbo;CnsFornecedorProduto;EMail;nvarchar;200;YES;NULL
dbo;CnsFornecedorProduto;HomePage;nvarchar;50;YES;NULL
dbo;CnsFornecedorProduto;Contato;nvarchar;50;YES;NULL
dbo;CnsFornecedorProduto;Observacao;ntext;1073741823;YES;NULL
dbo;CnsFornecedorProduto;DescricaoProduto;nvarchar;100;YES;NULL
dbo;CnsFornecedorProduto;NomeOficial;nvarchar;100;YES;NULL
dbo;CnsFornecedorProduto;PesoEntrada;real;NULL;YES;NULL
dbo;CnsFornecedorProduto;QtdConversao;real;NULL;YES;NULL
dbo;CnsFornecedorProduto;UnidadeEntrada;nvarchar;3;YES;NULL
dbo;CnsFornecedorProduto;UnidadeSaida;nvarchar;3;YES;NULL
dbo;CnsFornecedorProduto;Unidade;nvarchar;3;YES;NULL
dbo;CnsFornecedorProduto;VolumesPorEmbalagem;int;NULL;YES;NULL
dbo;CnsFornecedorProduto;CodOriginal;nvarchar;20;YES;NULL
dbo;CnsFornecedorProduto;CodGrupo;nvarchar;15;YES;NULL
dbo;CnsFornecedorProduto;Aplicacao;ntext;1073741823;YES;NULL
dbo;CnsFornecedorProduto;PesoUnidade;decimal;NULL;YES;NULL
dbo;CnsFornecedorProduto;PesoExtra;decimal;NULL;YES;NULL
dbo;CnsFotos;NomeTabela;varchar;14;NO;NULL
dbo;CnsFotos;Codigo;nvarchar;8;NO;NULL
dbo;CnsFotos;NomeArquivo;nvarchar;200;NO;NULL
dbo;CnsFotos;ArquivoAnexo;image;2147483647;YES;NULL
dbo;CnsFotos;TipoAnexo;int;NULL;NO;NULL
dbo;CnsFusionCargaEnvio;id;nvarchar;9;NO;NULL
dbo;CnsFusionCargaEnvio;CodEmpresa;int;NULL;NO;NULL
dbo;CnsFusionCargaEnvio;CodCargaERP;int;NULL;NO;NULL
dbo;cnsFusionCliente;campo_alt;varchar;6;NO;NULL
dbo;cnsFusionCliente;seq_id;nvarchar;8;NO;NULL
dbo;cnsFusionCliente;codigo_cliente;nvarchar;23;NO;NULL
dbo;cnsFusionCliente;filial_padrao;varchar;11;NO;NULL
dbo;cnsFusionCliente;descr_cliente;nvarchar;60;NO;NULL
dbo;cnsFusionCliente;razao_cliente;nvarchar;60;NO;NULL
dbo;cnsFusionCliente;cnpj_cpf_cliente;nvarchar;14;NO;NULL
dbo;cnsFusionCliente;cliente_cod_rota_erp;nvarchar;30;NO;NULL
dbo;cnsFusionCliente;cliente_descricao_rota;nvarchar;100;NO;NULL
dbo;cnsFusionCliente;end_cliente;nvarchar;60;NO;NULL
dbo;cnsFusionCliente;num_end_cliente;nvarchar;5;NO;NULL
dbo;cnsFusionCliente;bairro_cliente;nvarchar;60;NO;NULL
dbo;cnsFusionCliente;cidade_cliente;nvarchar;60;NO;NULL
dbo;cnsFusionCliente;uf_cliente;nvarchar;2;NO;NULL
dbo;cnsFusionCliente;cep_cliente;nvarchar;8;NO;NULL
dbo;cnsFusionCliente;email1_cliente;nvarchar;200;NO;NULL
dbo;cnsFusionCliente;email2_cliente;nvarchar;200;NO;NULL
dbo;cnsFusionCliente;tel1_cliente;nvarchar;30;NO;NULL
dbo;cnsFusionCliente;Latitude;nvarchar;15;NO;NULL
dbo;cnsFusionCliente;Longitude;nvarchar;15;NO;NULL
dbo;cnsFusionCliente;data_cadastro_cliente;datetime;NULL;NO;NULL
dbo;cnsFusionCliente;data_ult_compra;datetime;NULL;NO;NULL
dbo;cnsFusionCliente;DataHoraAlteracao;datetime;NULL;YES;NULL
dbo;cnsFusionCliente;Atualizado;bit;NULL;YES;NULL
dbo;cnsFusionMotorista;campo_alt;varchar;7;NO;NULL
dbo;cnsFusionMotorista;seq_id;nvarchar;11;NO;NULL
dbo;cnsFusionMotorista;codigo_erp;nvarchar;11;NO;NULL
dbo;cnsFusionMotorista;nome;nvarchar;50;NO;NULL
dbo;cnsFusionMotorista;cpf;nvarchar;11;NO;NULL
dbo;cnsFusionMotorista;tipo;varchar;9;NO;NULL
dbo;cnsFusionMotorista;DataAlteracao;datetime;NULL;YES;NULL
dbo;cnsFusionMotorista;HoraAlteracao;datetime;NULL;YES;NULL
dbo;cnsFusionMotorista;DataHoraAlteracao;datetime;NULL;YES;NULL
dbo;cnsFusionMotorista;Atualizado;bit;NULL;YES;NULL
dbo;CnsFusionNotaFiscal;numero;nvarchar;12;NO;NULL
dbo;CnsFusionNotaFiscal;nf;nvarchar;12;YES;NULL
dbo;CnsFusionNotaFiscal;CodEmpresa;int;NULL;NO;NULL
dbo;CnsFusionNotaFiscal;chave_nfe;nvarchar;44;NO;NULL
dbo;CnsFusionNotaFiscal;serie;nvarchar;3;NO;NULL
dbo;CnsFusionNotaFiscal;tipo;varchar;3;NO;NULL
dbo;CnsFusionNotaFiscal;ent_ou_serv;varchar;7;NO;NULL
dbo;CnsFusionNotaFiscal;num_ped_conf;nvarchar;12;NO;NULL
dbo;CnsFusionNotaFiscal;pedido_erp;nvarchar;24;YES;NULL
dbo;CnsFusionNotaFiscal;empresa_fat;int;NULL;NO;NULL
dbo;CnsFusionNotaFiscal;empresa_log;int;NULL;NO;NULL
dbo;CnsFusionNotaFiscal;empresa_digit;int;NULL;NO;NULL
dbo;CnsFusionNotaFiscal;carga;int;NULL;NO;NULL
dbo;CnsFusionNotaFiscal;cubagem;varchar;15;NO;NULL
dbo;CnsFusionNotaFiscal;data_pedido;datetime;NULL;NO;NULL
dbo;CnsFusionNotaFiscal;valor;money;NULL;NO;NULL
dbo;CnsFusionNotaFiscal;peso;decimal;NULL;NO;NULL
dbo;CnsFusionNotaFiscal;pedido_orig;nvarchar;12;NO;NULL
dbo;CnsFusionNotaFiscal;filial_padrao;int;NULL;NO;NULL
dbo;CnsFusionNotaFiscal;descr_cliente;nvarchar;60;NO;NULL
dbo;CnsFusionNotaFiscal;razao_cliente;nvarchar;60;NO;NULL
dbo;CnsFusionNotaFiscal;cnpj_cliente;nvarchar;14;NO;NULL
dbo;CnsFusionNotaFiscal;end_cliente;nvarchar;60;NO;NULL
dbo;CnsFusionNotaFiscal;bairro_cliente;nvarchar;60;NO;NULL
dbo;CnsFusionNotaFiscal;num_end_cliente;nvarchar;5;NO;NULL
dbo;CnsFusionNotaFiscal;uf_cliente;nvarchar;2;NO;NULL
dbo;CnsFusionNotaFiscal;cidade_cliente;nvarchar;60;NO;NULL
dbo;CnsFusionNotaFiscal;cep_cliente;nvarchar;8;NO;NULL
dbo;CnsFusionNotaFiscal;codigo_cliente;nvarchar;23;NO;NULL
dbo;CnsFusionNotaFiscal;praca_cod_erp;nvarchar;30;NO;NULL
dbo;CnsFusionNotaFiscal;rota_cod_erp;nvarchar;30;NO;NULL
dbo;CnsFusionNotaFiscal;rota_descricao;nvarchar;100;NO;NULL
dbo;CnsFusionNotaFiscal;status;varchar;1;NO;NULL
dbo;CnsFusionNotaFiscal;podeformarcarga;varchar;1;NO;NULL
dbo;CnsFusionNotaFiscal;forma_pgto;nvarchar;30;YES;NULL
dbo;CnsFusionNotaFiscal;DataHoraAlteracao;datetime;NULL;YES;NULL
dbo;CnsFusionNotaFiscal;Atualizado;bit;NULL;YES;NULL
dbo;CnsFusionPedidos;nf;varchar;1;NO;NULL
dbo;CnsFusionPedidos;CodEmpresa;int;NULL;NO;NULL
dbo;CnsFusionPedidos;chave_nfe;nvarchar;44;NO;NULL
dbo;CnsFusionPedidos;serie;nvarchar;3;NO;NULL
dbo;CnsFusionPedidos;tipo;varchar;6;YES;NULL
dbo;CnsFusionPedidos;ent_ou_serv;varchar;7;NO;NULL
dbo;CnsFusionPedidos;num_ped_conf;nvarchar;12;NO;NULL
dbo;CnsFusionPedidos;pedido_erp;nvarchar;24;YES;NULL
dbo;CnsFusionPedidos;empresa_fat;int;NULL;NO;NULL
dbo;CnsFusionPedidos;empresa_log;int;NULL;NO;NULL
dbo;CnsFusionPedidos;empresa_digit;int;NULL;NO;NULL
dbo;CnsFusionPedidos;cubagem;varchar;15;NO;NULL
dbo;CnsFusionPedidos;data_pedido;datetime;NULL;NO;NULL
dbo;CnsFusionPedidos;dt_list_nf;datetime;NULL;NO;NULL
dbo;CnsFusionPedidos;valor;money;NULL;NO;NULL
dbo;CnsFusionPedidos;peso;decimal;NULL;NO;NULL
dbo;CnsFusionPedidos;pedido_orig;nvarchar;12;NO;NULL
dbo;CnsFusionPedidos;filial_padrao;int;NULL;NO;NULL
dbo;CnsFusionPedidos;valor_st;money;NULL;NO;NULL
dbo;CnsFusionPedidos;carga;int;NULL;NO;NULL
dbo;CnsFusionPedidos;obs;ntext;1073741823;NO;NULL
dbo;CnsFusionPedidos;descr_cliente;nvarchar;60;NO;NULL
dbo;CnsFusionPedidos;razao_cliente;nvarchar;60;NO;NULL
dbo;CnsFusionPedidos;cnpj_cliente;nvarchar;14;NO;NULL
dbo;CnsFusionPedidos;end_cliente;nvarchar;60;NO;NULL
dbo;CnsFusionPedidos;bairro_cliente;nvarchar;60;NO;NULL
dbo;CnsFusionPedidos;num_end_cliente;nvarchar;5;NO;NULL
dbo;CnsFusionPedidos;uf_cliente;nvarchar;2;NO;NULL
dbo;CnsFusionPedidos;cidade_cliente;nvarchar;60;NO;NULL
dbo;CnsFusionPedidos;cep_cliente;nvarchar;8;NO;NULL
dbo;CnsFusionPedidos;codigo_cliente;nvarchar;23;NO;NULL
dbo;CnsFusionPedidos;praca_cod_erp;nvarchar;30;NO;NULL
dbo;CnsFusionPedidos;rota_cod_erp;nvarchar;30;NO;NULL
dbo;CnsFusionPedidos;rota_descricao;nvarchar;100;NO;NULL
dbo;CnsFusionPedidos;status;varchar;1;NO;NULL
dbo;CnsFusionPedidos;podeformarcarga;varchar;1;NO;NULL
dbo;CnsFusionPedidos;forma_pgto;nvarchar;30;YES;NULL
dbo;CnsFusionPedidos;DataHoraAlteracao;datetime;NULL;YES;NULL
dbo;CnsFusionPedidos;Atualizado;bit;NULL;YES;NULL
dbo;CnsFusionPedidosExcluir;CodCargaFusion;nvarchar;9;NO;NULL
dbo;CnsFusionPedidosExcluir;NumPedido;nvarchar;12;NO;NULL
dbo;CnsFusionPedidosExcluir;CodEmpresa;int;NULL;NO;NULL
dbo;CnsFusionPedidosTransferidos;CodEmpresa;nvarchar;12;NO;NULL
dbo;CnsFusionPedidosTransferidos;Numero;nvarchar;20;NO;NULL
dbo;CnsFusionPedidosTransferidos;num_ped_conf;nvarchar;20;NO;NULL
dbo;CnsFusionPedidosTransferidos;pedido_erp;nvarchar;400;NO;NULL
dbo;CnsFusionPedidosTransferidos;empresa_fat;nvarchar;12;NO;NULL
dbo;CnsFusionPedidosTransferidos;empresa_log;nvarchar;12;NO;NULL
dbo;CnsFusionPedidosTransferidos;empresa_digit;nvarchar;12;NO;NULL
dbo;CnsFusionPedidosTransferidos;pedido_orig;nvarchar;20;NO;NULL
dbo;CnsFusionPedidosTransferidos;filial_padrao;nvarchar;12;NO;NULL
dbo;CnsFusionPedidosTransferidos;ValorReferencia;nvarchar;400;NO;NULL
dbo;CnsFusionPedidosTransferidos;descr_cliente;nvarchar;60;NO;NULL
dbo;CnsFusionPedidosTransferidos;razao_cliente;nvarchar;60;NO;NULL
dbo;CnsFusionPedidosTransferidos;cnpj_cliente;nvarchar;14;NO;NULL
dbo;CnsFusionPedidosTransferidos;end_cliente;nvarchar;60;NO;NULL
dbo;CnsFusionPedidosTransferidos;bairro_cliente;nvarchar;60;NO;NULL
dbo;CnsFusionPedidosTransferidos;num_end_cliente;nvarchar;5;NO;NULL
dbo;CnsFusionPedidosTransferidos;uf_cliente;nvarchar;2;NO;NULL
dbo;CnsFusionPedidosTransferidos;cidade_cliente;nvarchar;60;NO;NULL
dbo;CnsFusionPedidosTransferidos;cep_cliente;nvarchar;8;NO;NULL
dbo;CnsFusionPedidosTransferidos;codigo_cliente;nvarchar;23;NO;NULL
dbo;CnsFusionPedidosTransferidos;praca_cod_erp;nvarchar;30;NO;NULL
dbo;CnsFusionPedidosTransferidos;rota_cod_erp;nvarchar;30;NO;NULL
dbo;CnsFusionPedidosTransferidos;valor;money;NULL;NO;NULL
dbo;CnsFusionPedidosTransferidos;peso;decimal;NULL;NO;NULL
dbo;CnsFusionPedidosTransferidos;cubagem;varchar;15;NO;NULL
dbo;CnsFusionPedidosTransferidos;tipo;varchar;6;NO;NULL
dbo;CnsFusionPedidosTransferidos;ent_ou_serv;varchar;7;NO;NULL
dbo;CnsFusionPedidosTransferidos;carga;varchar;1;NO;NULL
dbo;CnsFusionPedidosTransferidos;status;varchar;1;NO;NULL
dbo;CnsFusionPedidosTransferidos;podeformarcarga;varchar;1;NO;NULL
dbo;CnsFusionProdutos;Numero;nvarchar;12;NO;NULL
dbo;CnsFusionProdutos;CodEmpresa;int;NULL;NO;NULL
dbo;CnsFusionProdutos;cod_produto_erp;nvarchar;7;NO;NULL
dbo;CnsFusionProdutos;descricao;nvarchar;100;NO;NULL
dbo;CnsFusionProdutos;unidade;nvarchar;3;NO;NULL
dbo;CnsFusionProdutos;qtd;decimal;NULL;NO;NULL
dbo;CnsFusionProdutos;peso;decimal;NULL;NO;NULL
dbo;CnsFusionProdutos;preco;decimal;NULL;NO;NULL
dbo;CnsFusionProdutos;subtotal;money;NULL;NO;NULL
dbo;CnsFusionProdutos;cst;nvarchar;3;NO;NULL
dbo;CnsFusionProdutos;valor_icms_st;money;NULL;NO;NULL
dbo;cnsFusionVeiculo;campo_alt;varchar;7;NO;NULL
dbo;cnsFusionVeiculo;seq_id;nvarchar;11;NO;NULL
dbo;cnsFusionVeiculo;codigo_erp;nvarchar;7;NO;NULL
dbo;cnsFusionVeiculo;placa;nvarchar;7;NO;NULL
dbo;cnsFusionVeiculo;descricao;nvarchar;30;NO;NULL
dbo;cnsFusionVeiculo;TipoRodado;nvarchar;255;NO;NULL
dbo;cnsFusionVeiculo;TipoVeiculo;varchar;15;NO;NULL
dbo;cnsFusionVeiculo;TipoCombustivel;varchar;11;NO;NULL
dbo;cnsFusionVeiculo;sn_proprio;bit;NULL;NO;NULL
dbo;cnsFusionVeiculo;DataHoraAlteracao;datetime;NULL;YES;NULL
dbo;cnsFusionVeiculo;peso_max_entregas;decimal;NULL;YES;NULL
dbo;cnsFusionVeiculo;Atualizado;bit;NULL;YES;NULL
dbo;CnsGerenciamentoBoletos;StatusBoleto;varchar;9;NO;NULL
dbo;CnsGerenciamentoBoletos;CodComando;nvarchar;3;NO;NULL
dbo;CnsGerenciamentoBoletos;StatusEmailBoleto;varchar;10;YES;NULL
dbo;CnsGerenciamentoBoletos;Agrupado;bit;NULL;YES;NULL
dbo;CnsGerenciamentoBoletos;CodEmpresa;int;NULL;NO;NULL
dbo;CnsGerenciamentoBoletos;Numero;nvarchar;12;NO;NULL
dbo;CnsGerenciamentoBoletos;Desdobramento;int;NULL;NO;NULL
dbo;CnsGerenciamentoBoletos;Origem;nvarchar;3;NO;NULL
dbo;CnsGerenciamentoBoletos;Situacao;varchar;9;YES;NULL
dbo;CnsGerenciamentoBoletos;DataEmissao;datetime;NULL;NO;NULL
dbo;CnsGerenciamentoBoletos;DataVencimento;datetime;NULL;NO;NULL
dbo;CnsGerenciamentoBoletos;DataBaixa;datetime;NULL;NO;NULL
dbo;CnsGerenciamentoBoletos;DataPrevista;datetime;NULL;NO;NULL
dbo;CnsGerenciamentoBoletos;ProvisaoSN;bit;NULL;NO;NULL
dbo;CnsGerenciamentoBoletos;CodCliente;nvarchar;8;NO;NULL
dbo;CnsGerenciamentoBoletos;NomeCliente;nvarchar;60;NO;NULL
dbo;CnsGerenciamentoBoletos;NumeroNFOrigem;nvarchar;12;NO;NULL
dbo;CnsGerenciamentoBoletos;CodContrato;int;NULL;NO;NULL
dbo;CnsGerenciamentoBoletos;ValorOriginal;money;NULL;NO;NULL
dbo;CnsGerenciamentoBoletos;ValorFinal;money;NULL;YES;NULL
dbo;CnsGerenciamentoBoletos;Valor;money;NULL;YES;NULL
dbo;CnsGerenciamentoBoletos;ValorAcrescimo;money;NULL;NO;NULL
dbo;CnsGerenciamentoBoletos;ValorDesconto;money;NULL;NO;NULL
dbo;CnsGerenciamentoBoletos;ValorDevolvido;money;NULL;NO;NULL
dbo;CnsGerenciamentoBoletos;ValorRetido;money;NULL;NO;NULL
dbo;CnsGerenciamentoBoletos;Parcela;nvarchar;7;NO;NULL
dbo;CnsGerenciamentoBoletos;NumCobranca;nvarchar;20;NO;NULL
dbo;CnsGerenciamentoBoletos;DigNumCobranca;nvarchar;2;NO;NULL
dbo;CnsGerenciamentoBoletos;CodPortador;nvarchar;4;NO;NULL
dbo;CnsGerenciamentoBoletos;NumDocto;nvarchar;15;NO;NULL
dbo;CnsGerenciamentoBoletos;ValorTaxaBoleto;money;NULL;NO;NULL
dbo;CnsGerenciamentoBoletos;CodVendedor;nvarchar;3;NO;NULL
dbo;CnsGerenciamentoBoletos;NSCPOrdemItem;int;NULL;NO;NULL
dbo;CnsGerenciamentoBoletos;ValorPago;money;NULL;NO;NULL
dbo;CnsGerenciamentoBoletos;DataPagamento;datetime;NULL;NO;NULL
dbo;CnsGerenciamentoBoletos;ObservacaoAreceber;ntext;1073741823;NO;NULL
dbo;CnsGerenciamentoBoletos;CodTipoDocumento;int;NULL;NO;NULL
dbo;CnsGerenciamentoBoletos;NomePortador;nvarchar;30;YES;NULL
dbo;CnsGerenciamentoBoletos;CodBanco;nvarchar;4;YES;NULL
dbo;CnsGerenciamentoBoletos;Observacao;ntext;1073741823;YES;NULL
dbo;CnsGerenciamentoBoletos;CobrancaPIXSN;bit;NULL;YES;NULL
dbo;CnsGerenciamentoBoletos;TipoDoctoE;varchar;5;NO;NULL
dbo;CnsGerenciamentoBoletos;ChaveAcesso;nvarchar;44;YES;NULL
dbo;CnsGerenciamentoBoletos;CodCondicao;int;NULL;NO;NULL
dbo;CnsGerenciamentoBoletos;CodCarga;int;NULL;NO;NULL
dbo;CnsGerenciamentoBoletos;PlacaTransportador;nvarchar;7;NO;NULL
dbo;CnsGerenciamentoBoletos;NomeCondicao;nvarchar;30;NO;NULL
dbo;CnsGerenciamentoBoletos;CodRemessaCNAB;int;NULL;NO;NULL
dbo;CnsGerenciamentoBoletos;NomeArquivo;nvarchar;100;NO;NULL
dbo;CnsGerenciamentoBoletos;EmailEnviado;nvarchar;1;YES;NULL
dbo;CnsGerenciamentoBoletos;qrCodeURL;nvarchar;100;NO;NULL
dbo;CnsGerenciamentoBoletos;qrCodeId;nvarchar;50;NO;NULL
dbo;CnsGerenciamentoBoletos;qrCodeConteudo;nvarchar;250;NO;NULL
dbo;CnsGerenciamentoBoletos;NSU;int;NULL;NO;NULL
dbo;CnsGerenciamentoBoletos;NSUData;datetime;NULL;NO;NULL
dbo;CnsGerenciamentoBoletos;CodigoSolicitacao;nvarchar;36;NO;NULL
dbo;CnsGerenciamentoBoletos;CodGrupoEmpresa;int;NULL;NO;NULL
dbo;CnsGerenciamentoBoletos;NomeEmpresa;nvarchar;100;NO;NULL
dbo;CnsGerenciamentoBoletos;RazaoSocial;nvarchar;100;NO;NULL
dbo;CnsGerenciamentoBoletos;Endereco;nvarchar;60;NO;NULL
dbo;CnsGerenciamentoBoletos;NumeroEnd;nvarchar;5;NO;NULL
dbo;CnsGerenciamentoBoletos;Cidade;nvarchar;60;NO;NULL
dbo;CnsGerenciamentoBoletos;Estado;nvarchar;2;NO;NULL
dbo;CnsGerenciamentoBoletos;CEP;nvarchar;8;NO;NULL
dbo;CnsGerenciamentoBoletos;Bairro;nvarchar;60;NO;NULL
dbo;CnsGerenciamentoBoletosRetorno;Agrupado;bit;NULL;NO;NULL
dbo;CnsGerenciamentoBoletosRetorno;CodEmpresa;int;NULL;NO;NULL
dbo;CnsGerenciamentoBoletosRetorno;Numero;nvarchar;12;NO;NULL
dbo;CnsGerenciamentoBoletosRetorno;Desdobramento;int;NULL;NO;NULL
dbo;CnsGerenciamentoBoletosRetorno;Origem;nvarchar;3;NO;NULL
dbo;CnsGerenciamentoBoletosRetorno;Situacao;nvarchar;1;NO;NULL
dbo;CnsGerenciamentoBoletosRetorno;DataEmissao;datetime;NULL;NO;NULL
dbo;CnsGerenciamentoBoletosRetorno;DataVencimento;datetime;NULL;NO;NULL
dbo;CnsGerenciamentoBoletosRetorno;DataPrevista;datetime;NULL;NO;NULL
dbo;CnsGerenciamentoBoletosRetorno;DataBaixa;datetime;NULL;NO;NULL
dbo;CnsGerenciamentoBoletosRetorno;CodCliente;nvarchar;8;NO;NULL
dbo;CnsGerenciamentoBoletosRetorno;NomeCliente;nvarchar;60;NO;NULL
dbo;CnsGerenciamentoBoletosRetorno;NumeroNFOrigem;nvarchar;12;NO;NULL
dbo;CnsGerenciamentoBoletosRetorno;CodContrato;int;NULL;NO;NULL
dbo;CnsGerenciamentoBoletosRetorno;Valor;money;NULL;YES;NULL
dbo;CnsGerenciamentoBoletosRetorno;ValorDesconto;money;NULL;NO;NULL
dbo;CnsGerenciamentoBoletosRetorno;ValorDevolvido;money;NULL;NO;NULL
dbo;CnsGerenciamentoBoletosRetorno;ValorRetido;money;NULL;NO;NULL
dbo;CnsGerenciamentoBoletosRetorno;Parcela;nvarchar;7;NO;NULL
dbo;CnsGerenciamentoBoletosRetorno;NumCobranca;nvarchar;20;NO;NULL
dbo;CnsGerenciamentoBoletosRetorno;DigNumCobranca;nvarchar;2;NO;NULL
dbo;CnsGerenciamentoBoletosRetorno;CodPortador;nvarchar;4;NO;NULL
dbo;CnsGerenciamentoBoletosRetorno;NomePortador;nvarchar;30;YES;NULL
dbo;CnsGerenciamentoBoletosRetorno;NSCPOrdemItem;int;NULL;NO;NULL
dbo;CnsGerenciamentoBoletosRetorno;CodCondicao;int;NULL;NO;NULL
dbo;CnsGerenciamentoBoletosRetorno;NomeCondicao;nvarchar;30;NO;NULL
dbo;CnsGerenciamentoBoletosRetorno;CodRemessaCNAB;int;NULL;NO;NULL
dbo;CnsGerenciamentoBoletosRetorno;DataEnvio;varchar;10;NO;NULL
dbo;CnsGerenciamentoBoletosRetorno;NomeArquivo;nvarchar;100;NO;NULL
dbo;CnsGerenciamentoBoletosRetorno;NomeObra;nvarchar;100;NO;NULL
dbo;CnsGerenciamentoBoletosRetorno;CodContab;nvarchar;20;NO;NULL
dbo;CnsGerenciamentoBoletosRetorno;NomeClasse;nvarchar;60;NO;NULL
dbo;CnsGerenciamentoBoletosRetorno;CodCentroCusto;nvarchar;19;NO;NULL
dbo;CnsGerenciamentoBoletosRetorno;NomeCentroCusto;nvarchar;40;NO;NULL
dbo;CnsGerenciamentoContrato;SelecionadoSN;bit;NULL;YES;NULL
dbo;CnsGerenciamentoContrato;CodEmpresa;int;NULL;NO;NULL
dbo;CnsGerenciamentoContrato;Serie;nvarchar;3;NO;NULL
dbo;CnsGerenciamentoContrato;Numero;nvarchar;12;NO;NULL
dbo;CnsGerenciamentoContrato;DataEmissao;datetime;NULL;NO;NULL
dbo;CnsGerenciamentoContrato;CodCliente;nvarchar;8;NO;NULL
dbo;CnsGerenciamentoContrato;NomeCliente;nvarchar;60;NO;NULL
dbo;CnsGerenciamentoContrato;ValorNota;money;NULL;NO;NULL
dbo;CnsGerenciamentoContrato;CodVendedor;nvarchar;3;NO;NULL
dbo;CnsGerenciamentoContrato;CodCondicao;int;NULL;NO;NULL
dbo;CnsGerenciamentoContrato;NomeCondicao;nvarchar;30;NO;NULL
dbo;CnsGerenciamentoContrato;SituacaoContrato;varchar;12;YES;NULL
dbo;CnsGerenciamentoContratoItem;SelecionadoSN;bit;NULL;YES;NULL
dbo;CnsGerenciamentoContratoItem;CodEmpresa;int;NULL;NO;NULL
dbo;CnsGerenciamentoContratoItem;Serie;nvarchar;3;NO;NULL
dbo;CnsGerenciamentoContratoItem;Numero;nvarchar;12;NO;NULL
dbo;CnsGerenciamentoContratoItem;DataEmissao;datetime;NULL;NO;NULL
